"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"712162fe-49dc-4b82-a98b-1a35329edd55","WREF_077.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_077","NEON.PLA.D16.WREF.04510","ok","single bole tree","Live, insect damaged",85.2,130,46.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"insect damage / resinosus","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"a3965890-bf28-41f7-902a-71b2369be851","WREF_077.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_077","NEON.PLA.D16.WREF.04503","ok","single bole tree","Dead, broken bole",102,130,15.7,NA,NA,52,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"9743b8a5-0aba-417a-856b-1ece11c391c6","WREF_077.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_077","NEON.PLA.D16.WREF.04198","ok","sapling","Live",NA,NA,0.2,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"e1360411-c575-4e65-8ddf-0f1a28a7c6dd","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04806","ok","single bole tree","Live",86.7,130,49.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"8aeaaea9-f1ad-4f49-bd7a-f2c2857cb216","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04813","ok","small tree","Live",3.5,130,5.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"967ff459-8bb4-4e75-976f-48f481e9a6d4","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04816","ok","small tree","Live",2.7,130,2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"8470ab4f-0cbf-4a58-ae27-6f3ca6fa3273","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04833","ok","sapling","Live",NA,NA,0.4,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"b6c8f82c-77b2-4f09-bc7d-f8fa5b602512","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04834","ok","sapling","Live",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"654c6dc5-42dd-4bef-b51c-e182367f617d","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04802","ok","single bole tree","Live",25.1,130,20.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"8d2587d5-ba3b-49b0-9262-bc71a3deb12c","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04832","ok","small tree","Live",1,130,1.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"43d1081e-fa4e-4f4e-b6aa-00c2db864c13","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04836","ok","sapling","Live",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",1.1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"2c361de9-9ed4-48a4-8f52-69575718eaa5","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04837","ok","sapling","Live",NA,NA,0.4,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"3c417b0f-ca5f-4c87-aed3-535851687419","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04842","ok","small tree","Live",1.7,130,1.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"00e0d64c-ee83-4125-8ecb-97267e52da95","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04819","ok","small tree","Standing dead",2,130,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"a2e245c0-b452-40d2-87e0-664a828004c8","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04818","ok","small tree","Live",4,130,2.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"71fcefab-e923-4907-8061-706ba927f612","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04827","ok","sapling","Live",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"eb92a994-14a7-463b-b1a5-ebe205dd9907","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04845","ok","sapling","Live",NA,NA,1.3,NA,NA,NA,NA,NA,NA,"",2.7,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"d352748d-b7ee-4cab-aa48-5d285c01308b","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04805","ok","single bole tree","Live",22.9,130,14.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"7ad5d919-64be-4673-a50d-6fe618cc5018","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04825","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",2.3,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"e3252be5-2a02-4b32-be6d-9c3df0150a15","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04812","ok","small tree","Live",3.9,130,2.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"ee1f0c78-15c6-4780-b274-8c4099395c89","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04835","ok","sapling","Live",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",1.6,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"3710eeb9-a70b-498a-a0e6-d081dfdffc84","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04823","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.9,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"2ecd4811-7871-4d0f-a650-2f21180a9c0b","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04843","ok","sapling","Live",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",2.3,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"f68cacb6-f32f-46f1-9079-5d6a08a08ecd","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04821","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.7,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"676cbdff-897c-4d80-8919-95686014ab0e","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04808","ok","single bole tree","Live",42.5,130,19.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"bc2efb6f-308c-4f7a-8057-7db46ce582de","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04841","ok","sapling","Live",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",2,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"eb838793-800d-41b0-a663-1d581518eacf","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04813","ok","small tree","Live",8.4,130,5.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"993c033e-c6c3-49b9-aea7-014ff61c9d46","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04811","ok","small tree","Live",4.9,130,6.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"8590c851-fb56-4744-a9fb-b2a676b58a20","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04844","ok","sapling","Live",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",1.1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"3c41da10-0287-4686-9227-2d03d067f6ca","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04838","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"6c3cc6e1-d729-40cf-aea6-b53907f32a66","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04829","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.7,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"718094c1-61f5-48c2-8b20-14bea03efe8e","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04815","ok","small tree","Live",8.4,130,6.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"3025f9e6-feca-4831-b907-50280980fd7e","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04801","ok","single bole tree","Dead, broken bole",62.2,130,23.6,NA,NA,30,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"784f9bfa-6970-4bc4-8afe-428083879a65","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04822","ok","sapling","Live",NA,NA,0.2,NA,NA,NA,NA,NA,NA,"",1.1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"70d18383-cf3c-4fa5-bd59-153a5b1cf2e1","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04831","ok","sapling","Live",NA,NA,1.3,NA,NA,NA,NA,NA,NA,"",2.4,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"8c772cf3-a1e0-4659-b5ad-185f495da8fe","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04839","ok","sapling","Live",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",2.2,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"eeb9bb75-ecb7-43ba-82e5-a549bbd11633","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04807","ok","single bole tree","Live",122.8,130,53.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"c5eced80-cdf3-407a-a905-465a317f7933","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04804","ok","single bole tree","Live",108.5,130,46.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"3b7b152e-cb8e-4d9c-ae0e-2e96ee81b9cc","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04700","ok","single bole tree","Live",14.1,130,8.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"e0395b5d-5486-44b0-a57a-76c971022039","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04810","ok","small tree","Live",1,130,1.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"39c22df0-7a4f-4e1c-9e1b-30e188536324","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04809","ok","small tree","Live",1.5,130,3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"301984e4-8905-47a1-8ef0-61d3797dbdda","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04828","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.8,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"0f7792e1-1025-46f9-a3e0-b0db191600ba","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04818","ok","small tree","Live",2.5,130,2.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"d577f419-ee1a-46c5-9a90-ad030a58733e","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04830","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"292fe8f5-2858-43eb-a26c-c0eb21b032e6","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04809","ok","small tree","Live",2.7,130,3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"8e3e0930-9713-4bab-9394-7229fc150438","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04803","ok","single bole tree","Live",139.3,130,52.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"df4bd7a6-3b71-4d44-a0f6-e7ffc0a21194","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04824","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.2,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"5777e044-5d35-4e22-b78c-2f072ab9c044","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04840","ok","small tree","Live",2.7,130,1.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"e3bb5abc-a23f-4465-a9cd-f364bc5af9d3","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04814","ok","small tree","Live",3.5,130,2.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"931ef389-87a3-47f4-bdfd-49aa2d90d8fc","WREF_083.basePlot.vst","2017-10-18","vst_WREF_2017","D16","WREF","WREF_083","NEON.PLA.D16.WREF.04826","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"a6feb7aa-b7c6-4483-a892-eb09a605ea58","WREF_086.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_086","NEON.PLA.D16.WREF.04389","ok","small tree","Live",9.9,130,6.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"8758809d-f167-4f3c-9a3c-316838ba5a71","WREF_086.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_086","NEON.PLA.D16.WREF.04373","ok","small shrub","Live",NA,NA,0.8,0.2,NA,NA,1.2,0.5,NA,"ellipsoid or sphere",1.1,10,NA,NA,"","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"ef81fd77-2d14-4151-9d0b-c93e50eac422","WREF_086.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_086","NEON.PLA.D16.WREF.04162","ok","small tree","Live",5.1,130,4.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"ef6bad40-70dd-45bf-8853-c1fc93cacca4","WREF_086.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_086","NEON.PLA.D16.WREF.04152","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.6,10,NA,NA,"","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"91bb3395-0afa-41b3-89a9-7a05a8fe3bcb","WREF_086.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_086","NEON.PLA.D16.WREF.04747","ok","single bole tree","Dead, broken bole",131.5,130,3.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"804bf60a-d2e8-46d1-9d62-5bc500dc121c","WREF_086.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_086","NEON.PLA.D16.WREF.04745","ok","single bole tree","Dead, broken bole",68.7,130,14.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"ec11f600-3d88-4e5a-96cb-10dbbe51ff73","WREF_086.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_086","NEON.PLA.D16.WREF.04374","ok","small tree","Live",2.7,130,6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","ek73KqIvQF8RhLDCLTKMoAaxRWZ9yW3gVzCev5Zm+/g=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"3a11bd56-8261-4ab9-ab65-fa21694e8949","WREF_081.basePlot.vst","2017-10-20","vst_WREF_2017","D16","WREF","WREF_081","NEON.PLA.D16.WREF.03293","ok","single bole tree","Live",47.5,130,32.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData"
