"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","cfcOnlyTag","individualID","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks","measuredBy","recordedBy","dataQF"
"2f026582-5ea7-47f8-8346-b0a95c6c19fd","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.02376",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"ad793f3e-5f26-4053-a026-232157592321","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","4","41",17.7,112.7,"N","NEON.PLA.D16.WREF.02022",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"19a808ec-c9b9-49f7-9a67-c97644a5202f","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"23",11.5,55.1,"N","NEON.PLA.D16.WREF.05355",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"cfcbb832-c5e0-43d8-a63b-4ead627dfeb6","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"41",1.9,127.7,"N","NEON.PLA.D16.WREF.05380",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"112ecb2c-0ac6-4dc0-a326-cfc0d9b9b221","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"23",2.9,6.2,"N","NEON.PLA.D16.WREF.05363",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"824d7afc-e1c3-436d-b3b8-cf01eab592b3","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","39",NA,"41",5,274.6,"N","NEON.PLA.D16.WREF.05344",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","VST Plot Mapper shows as outside plot but it is inside with tapes","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=",NA
"08759ce7-fb3c-4aca-8c5a-c4cc83c1b6e9","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"23",3.6,64.5,"N","NEON.PLA.D16.WREF.05362",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"2bd844d6-8928-4845-a091-ce7609af94d9","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"41",7,121.9,"N","NEON.PLA.D16.WREF.05383",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"4cb81769-a33e-4380-838b-8d0156106aae","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"41",8.4,155.2,"N","NEON.PLA.D16.WREF.05377",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"69191dc6-7a7f-4224-8686-d83664b1dcfb","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21",NA,"41",11.8,210,"N","NEON.PLA.D16.WREF.02358",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"8f4f1f51-03ae-4212-bd1a-13bdca4c40c3","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02093",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"aca0c2d5-b5c2-4f5b-894d-194a31de2aab","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","4","41",9.7,219.2,"N","NEON.PLA.D16.WREF.02363",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"8d0699e6-e801-4127-baa6-206878c4fb73","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.02027",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"e471ecba-e9ed-4bcc-b01b-f7e9aca69b2a","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02071",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"b0978490-f4d1-4689-829d-b50ab6c628ce","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02396",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"be0b1548-82e6-4594-a23c-9e87554bd74b","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02381",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"899d9717-3863-4bab-af93-9d249db320d7","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","2",NA,NA,NA,"N","NEON.PLA.D16.WREF.02013",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"7b8f4fb6-f022-4fe9-a40c-4be053992cf2","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23",NA,"33",2.2,264.1,"N","NEON.PLA.D16.WREF.02036",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"0908e818-c138-404e-a7b5-ffccafd1432d","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21",NA,"41",15.2,188.7,"N","NEON.PLA.D16.WREF.02373",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"2fabf26c-f8ed-4497-af25-af9a32cfd123","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","4","31",5,4.4,"N","NEON.PLA.D16.WREF.02366",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"544f57fb-d22c-4e15-b835-b4655454e735","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21",NA,"41",16.8,200.4,"N","NEON.PLA.D16.WREF.02357",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"97a4ef46-4788-49a6-8e0f-77003f44826d","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","4","31",8,17.5,"N","NEON.PLA.D16.WREF.02386",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"9e130bf9-9808-40a4-8a90-94d2d5ce694f","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1","31",10.7,245.2,"N","NEON.PLA.D16.WREF.02055",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"94036159-bbbb-4d55-b02d-b7004d0668f3","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02048",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"d62139a6-11c3-4ade-92a9-4d8517b5c1a6","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","2",NA,NA,NA,"N","NEON.PLA.D16.WREF.02010",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"437d477b-f084-4951-9827-a364eb78033c","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02372",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"3b073950-de50-4561-8164-255edc9bce85","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02377",NA,NA,"NEON.DOC.000987vG","ARCO3","Arctostaphylos columbiana Piper","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"941202e9-8fce-4c0f-8caf-a5389a6f5c28","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02050",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"96ca4da6-4b45-4486-9885-9c99696a885f","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21",NA,"41",16.3,202.6,"N","NEON.PLA.D16.WREF.02359",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"bebc27b7-f71f-4d84-be6a-b99463ac9df0","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","4","41",5.8,257.6,"N","NEON.PLA.D16.WREF.02378",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"76b5adc8-62fb-4c2c-b3d0-532d4abffc24","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","2","25",13.1,306.9,"N","NEON.PLA.D16.WREF.02016",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"6215c59c-6220-48d1-b7f2-156de739e344","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02058",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"1041f8a1-18f1-42d2-a407-72d4df6fc9e9","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02388",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"2cf0d5b0-3d83-4e62-bd32-b0fc416bcd17","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","4","41",14.5,118,"N","NEON.PLA.D16.WREF.02028",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"8b171ce0-1ac4-42ea-bdf8-e89940c9833a","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02384",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"19eef6d0-89af-409c-a603-f5c4270d19e0","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23",NA,"25",15.3,310,"N","NEON.PLA.D16.WREF.02037",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"b118154f-c3a0-4ab4-9b34-8bbb55697af2","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02391",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"20d87f49-2fb5-46ef-b457-2aa6e202c233","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.02397",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"dfe1904f-1708-4510-a626-5f3621a37be1","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","4","41",4.8,249.6,"N","NEON.PLA.D16.WREF.02389",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"171b21b6-deba-4456-8f37-d1ab3c7ccd3b","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","4",NA,NA,NA,"N","NEON.PLA.D16.WREF.02379",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"bb2fd180-dc16-4efa-82dc-9e07eeed0548","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","2",NA,NA,NA,"N","NEON.PLA.D16.WREF.02031",NA,NA,"NEON.DOC.000987vG","ABGR","Abies grandis (Douglas ex D. Don) Lindl.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"85571d02-fdd9-4e7f-8781-b2d5ee7c0caa","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","23","2","25",5.8,331.8,"N","NEON.PLA.D16.WREF.02004",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA
"56483ee0-9c20-415c-8a55-c9b6baca046d","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","21","1","31",5.8,242.9,"N","NEON.PLA.D16.WREF.02052",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA
"32193a63-e247-4f8f-a2eb-7074b69394a9","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","23","2","23",12.9,74.6,"N","NEON.PLA.D16.WREF.03439",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"8b60d30a-7e24-44ef-9612-c095b86161fe","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","23","2","25",6.9,290.2,"N","NEON.PLA.D16.WREF.03433",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"621a1800-0f55-4a93-b62c-23df9dcacf11","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","23",NA,"23",7.9,51.4,"N","NEON.PLA.D16.WREF.03454",NA,NA,"NEON.DOC.000987vG","ABIES","Abies sp.","genus",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"5c34ff16-6f80-4062-b8d1-166916beaf89","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","21","1",NA,NA,NA,"N","NEON.PLA.D16.WREF.03709",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","9MpvHR97FuJo4gsLwNb5xoR0ZKgI4SjpD6yX9wK3zYo=",NA
"7975bb49-a347-4a23-9053-773395a3b1a2","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","23",NA,"23",14.5,1.3,"N","NEON.PLA.D16.WREF.03466",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","TEST","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"0ad5adbd-5b0b-4208-8a93-b7adf9d7f813","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","23",NA,"23",14.7,2,"N","NEON.PLA.D16.WREF.03465",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA
"3e80e9ec-c046-4504-b869-d5bfbcc09db6","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","21","1","21",3.2,0.9,"N","NEON.PLA.D16.WREF.03703",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","9MpvHR97FuJo4gsLwNb5xoR0ZKgI4SjpD6yX9wK3zYo=",NA
"a58ad022-d1fe-479f-bca1-f18d6ce508c5","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","21","1","21",8.5,55.2,"N","NEON.PLA.D16.WREF.03712",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","9MpvHR97FuJo4gsLwNb5xoR0ZKgI4SjpD6yX9wK3zYo=",NA
"53df1f5b-33e7-46be-bb44-5b49e97d1095","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"23",6.1,23.1,"N","NEON.PLA.D16.WREF.05368",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
"69b1d710-6347-43ea-b71b-9df996e13ebe","WREF_087.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_087","23",NA,"23",8.7,49.7,"N","NEON.PLA.D16.WREF.05357",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=",NA
